station,year,severity,collision,road_type,lat,lng,fatal,crash_id
Peenya,2023,Not Applicable,Hit pedestrian,Others,13.040068,77.523607,0,7680
Peenya,2023,Simple Injury,Vehicle to Vehicle,NH,13.049144,77.495667,0,7681
Peenya,2023,Grievous Injury,Vehicle to Vehicle,Not Applicable,13.007691,77.501169,0,7682
Peenya,2023,Grievous Injury,Vehicle to Vehicle,Others,13.038494,77.504543,0,7683
Peenya,2023,Fatal,Hit pedestrian,Sub Arterial,13.0053,77.31003,1,7684
Peenya,2023,Grievous Injury,Hit pedestrian,Residential Street,13.007138,77.502473,0,7685
Peenya,2023,Grievous Injury,Vehicle to Vehicle,Sub Arterial,13.052776,77.49551,0,7686
Peenya,2023,Simple Injury,Vehicle to Vehicle,NH,13.047821,77.499947,0,7687
Peenya,2023,Grievous Injury,Vehicle to Vehicle,Sub Arterial,13.044734,77.508822,0,7688
Peenya,2023,Damage Only,Vehicle to Vehicle,NH,13.030958,77.512633,0,7689
Peenya,2023,Damage Only,Vehicle to Vehicle,NH,13.046544,77.503499,0,7690
Peenya,2023,Fatal,Vehicle to Vehicle,NH,13.039275,77.519632,1,7691
Peenya,2023,Simple Injury,Vehicle to Vehicle,NH,13.034776,77.529693,0,7692
Peenya,2023,Grievous Injury,Hit pedestrian,NH,13.035418,77.526692,0,7693
Peenya,2023,Fatal,Not Applicable,Residential Street,13.030464,77.501497,1,7694
Peenya,2023,Grievous Injury,Hit pedestrian,Not Applicable,13.035996,77.493697,0,7695
Peenya,2023,Simple Injury,Vehicle to Vehicle,NH,13.034723,77.529652,0,7696
Peenya,2023,Damage Only,Vehicle to Vehicle,NH,13.037849,77.522269,0,7697
Peenya,2023,Fatal,Vehicle to Vehicle,NH,13.022491,77.325648,1,7698
Peenya,2023,Simple Injury,Vehicle to Vehicle,Others,13.009586,77.520511,0,7699
Peenya,2023,Fatal,Hit pedestrian,NH,13.045359,77.507301,1,7700
Peenya,2023,Grievous Injury,Vehicle to Vehicle,Others,13.06056,77.513771,0,7701
Peenya,2023,Grievous Injury,Vehicle to Vehicle,Others,13.03749,77.496206,0,7702
Peenya,2023,Simple Injury,Vehicle to Vehicle,Two way,13.040652,77.496228,0,7703
Peenya,2023,Damage Only,Not Applicable,NH,13.034707,77.529644,0,7704
Peenya,2023,Grievous Injury,Vehicle to Vehicle,Not Applicable,13.01201231,77.50491368,0,7705
Peenya,2023,Simple Injury,Vehicle to Vehicle,NH,13.03791,77.521825,0,7706
Peenya,2023,Fatal,Not Applicable,NH,13.048065,77.507994,1,7707
Peenya,2023,Simple Injury,Vehicle to Vehicle,NH,13.05085,77.49201,0,7708
Peenya,2023,Simple Injury,Vehicle to Vehicle,Others,13.04899,77.502081,0,7709
Peenya,2023,Grievous Injury,Vehicle to Vehicle,Sub Arterial,13.036366,77.50435,0,7710
Peenya,2023,Simple Injury,Vehicle to Vehicle,Others,13.008437,77.509761,0,7711
Peenya,2023,Simple Injury,Vehicle to Vehicle,Others,13.019901,77.326548,0,7712
Peenya,2023,Simple Injury,Hit pedestrian,Others,13.034208,77.504171,0,7713
Peenya,2023,Grievous Injury,Hit pedestrian,Others,13.013203,77.326548,0,7714
Peenya,2023,Damage Only,Vehicle to Vehicle,NH,13.036987,77.5238,0,7715
Peenya,2023,Grievous Injury,Vehicle to Vehicle,Not Applicable,13.022492,77.5184369,0,7716
Peenya,2023,Grievous Injury,Vehicle to Vehicle,Two way,13.04419,77.5052659,0,7717
Peenya,2023,Grievous Injury,Vehicle to Vehicle,Others,13.032532,77.499229,0,7718
Peenya,2023,Grievous Injury,Vehicle to Vehicle,Others,13.040102,77.504661,0,7719
Peenya,2023,Grievous Injury,Hit pedestrian,Not Applicable,13.006166,77.505244,0,7720
Peenya,2023,Grievous Injury,Vehicle to Vehicle,NH,13.046183,77.504135,0,7721
Peenya,2023,Simple Injury,Vehicle to Vehicle,Others,13.03694,77.52969,0,7722
Peenya,2023,Simple Injury,Vehicle to Vehicle,Others,13.0154,77.483282,0,7723
Peenya,2023,Grievous Injury,Hit pedestrian,Others,13.025381,77.503988,0,7724
Peenya,2023,Simple Injury,Vehicle to Vehicle,NH,13.044923,77.509821,0,7725
Peenya,2023,Simple Injury,Vehicle to Vehicle,NH,13.037854,77.522232,0,7726
Peenya,2023,Grievous Injury,Vehicle to Vehicle,NH,13.0469421,77.5020054,0,7727
Peenya,2023,Grievous Injury,Vehicle to Vehicle,Not Applicable,13.046286,77.513983,0,7728
Peenya,2023,Grievous Injury,Hit pedestrian,Not Applicable,13.003381,77.515808,0,7729
Peenya,2023,Grievous Injury,Hit pedestrian,NH,13.043007,77.513223,0,7730
Peenya,2023,Simple Injury,Hit pedestrian,NH,13.034723,77.529652,0,7731
Peenya,2023,Simple Injury,Not Applicable,NH,13.036305,77.525001,0,7732
Peenya,2023,Not Applicable,Vehicle to Vehicle,NH,13.036374,77.525504,0,7733
Peenya,2023,Fatal,Vehicle to Vehicle,NH,13.025381,77.326548,1,7734
Peenya,2023,Grievous Injury,Hit pedestrian,Others,13.02508,77.511096,0,7735
Peenya,2023,Grievous Injury,Vehicle to Vehicle,Others,13.056923,77.508308,0,7736
Peenya,2023,Simple Injury,Vehicle to Vehicle,State Highway,13.060019,77.506849,0,7737
Peenya,2023,Grievous Injury,Vehicle to Vehicle,Two way,13.048479,77.507759,0,7738
Peenya,2023,Grievous Injury,Hit pedestrian,Others,13.025047,77.511047,0,7739
Peenya,2023,Grievous Injury,Vehicle to Vehicle,Service Road,13.042249,77.515517,0,7740
Peenya,2023,Fatal,Vehicle to Vehicle,NH,13.045267,77.507321,1,7741
Peenya,2023,Grievous Injury,Hit pedestrian,NH,13.034723,77.529652,0,7742
Peenya,2023,Damage Only,Vehicle to Vehicle,NH,13.0395,77.519,0,7743
Peenya,2023,Fatal,Vehicle to Vehicle,NH,13.04294,77.51329,1,7744
Peenya,2023,Simple Injury,Hit pedestrian,NH,13.034723,77.529652,0,7745
Peenya,2023,Fatal,Vehicle to Vehicle,NH,13.039956,77.518457,1,7746
Peenya,2023,Simple Injury,Hit pedestrian,NH,13.034723,77.529652,0,7747
Peenya,2023,Simple Injury,Vehicle to Vehicle,Others,13.016879,77.502036,0,7748
Peenya,2023,Simple Injury,Hit pedestrian,Others,13.107136,77.506717,0,7749
Peenya,2023,Fatal,Hit pedestrian,Others,13.030487,77.5249979,1,7750
Peenya,2023,Grievous Injury,Vehicle to Vehicle,NH,13.0049354,77.494979,0,7751
Peenya,2023,Fatal,Hit pedestrian,NH,13.04002021,77.51874055,1,7752
Peenya,2023,Grievous Injury,Vehicle to Vehicle,Others,13.044382,77.484282,0,7753
Peenya,2023,Simple Injury,Hit pedestrian,NH,13.046638,77.503169,0,7754
Peenya,2023,Simple Injury,Not Applicable,Others,13.028987,77.486644,0,7755
Peenya,2023,Grievous Injury,Vehicle to Vehicle,Others,13.025173,77.49539,0,7756
Peenya,2023,Simple Injury,Hit pedestrian,One way,13.046248,77.496119,0,7757
Peenya,2023,Simple Injury,Vehicle to Vehicle,NH,13.044378,77.509672,0,7758
Peenya,2023,Simple Injury,Vehicle to Vehicle,Residential Street,13.012876,77.505257,0,7759
Peenya,2023,Grievous Injury,Vehicle to Vehicle,NH,13.046544,77.503499,0,7760
Peenya,2023,Simple Injury,Vehicle to Vehicle,Two way,13.060077,77.506893,0,7761
Peenya,2023,Not Applicable,Not Applicable,Others,13.047784,77.499869,0,7762
Peenya,2023,Grievous Injury,Vehicle to Vehicle,NH,13.042439,77.514703,0,7763
Peenya,2023,Grievous Injury,Hit pedestrian,Service Road,13.040089,77.527784,0,7764
Peenya,2023,Grievous Injury,Vehicle to Vehicle,Residential Street,13.0382543,77.493888,0,7765
Peenya,2023,Fatal,Hit pedestrian,Others,13.028093,77.483282,1,7766
Peenya,2023,Simple Injury,Vehicle to Vehicle,Not Applicable,13.027854,77.51753,0,7767
Peenya,2023,Fatal,Vehicle to Vehicle,NH,13.009341,77.493697,1,7768
Peenya,2023,Grievous Injury,Hit pedestrian,Two way,13.021191,77.497137,0,7769
Peenya,2023,Simple Injury,Vehicle to Vehicle,Others,13.04118,77.528441,0,7770
Peenya,2023,Simple Injury,Vehicle to Vehicle,NH,13.037527,77.522464,0,7771
Peenya,2023,Fatal,Vehicle to Vehicle,Arterial,13.056644,77.507333,1,7772
Peenya,2023,Simple Injury,Hit pedestrian,Not Applicable,13.006177,77.505207,0,7773
Peenya,2023,Simple Injury,Hit pedestrian,NH,13.042964,77.512926,0,7774
Peenya,2023,Simple Injury,Vehicle to Vehicle,NH,13.047656,77.500015,0,7775
Peenya,2023,Fatal,Hit pedestrian,NH,13.045043,77.50833,1,7776
Peenya,2023,Simple Injury,Vehicle to Vehicle,Others,13.036013,77.521221,0,7777
Peenya,2023,Simple Injury,Hit pedestrian,Others,13.030985,77.512767,0,7778
Peenya,2023,Grievous Injury,Vehicle to Vehicle,Others,13.036372,77.492323,0,7779
Peenya,2023,Grievous Injury,Hit pedestrian,NH,13.042735,77.513107,0,7780
Peenya,2023,Grievous Injury,Vehicle to Vehicle,Others,13.04360191,77.5254069,0,7781
Peenya,2023,Grievous Injury,Vehicle to Vehicle,Expressway,13.03472,77.529693,0,7782
Peenya,2023,Simple Injury,Vehicle to Vehicle,One way,13.043381,77.511721,0,7783
Peenya,2023,Simple Injury,Vehicle to Vehicle,NH,13.041928,77.515997,0,7784
Peenya,2023,Simple Injury,Vehicle to Vehicle,NH,13.037324,77.523518,0,7785
Peenya,2023,Fatal,Not Applicable,Others,13.008645,77.509407,1,7786
Peenya,2023,Simple Injury,Vehicle to Vehicle,Others,13.028142,77.326548,0,7787
Peenya,2023,Simple Injury,Vehicle to Vehicle,NH,13.048483,77.498991,0,7788
Peenya,2023,Not Applicable,Vehicle to Vehicle,Others,13.051238,77.507346,0,7789
Peenya,2023,Simple Injury,Vehicle to Vehicle,Residential Street,13.0238917,77.5105093,0,7790
Peenya,2023,Simple Injury,Vehicle to Vehicle,Not Applicable,13.0225,77.5039,0,7791
Peenya,2023,Grievous Injury,Hit pedestrian,Residential Street,13.01398,77.4991,0,7792
Peenya,2023,Fatal,Not Applicable,Others,13.020816,77.518718,1,7793
Peenya,2023,Simple Injury,Vehicle to Vehicle,Others,13.041602,77.50486,0,7794
Peenya,2023,Fatal,Vehicle to Vehicle,NH,13.042734,77.513708,1,7795
Peenya,2023,Grievous Injury,Vehicle to Vehicle,NH,13.0466,77.5033,0,7796
Peenya,2023,Grievous Injury,Vehicle to Vehicle,Others,13.028434,77.48874,0,7797
Peenya,2023,Grievous Injury,Vehicle to Vehicle,Others,13.05171,77.507785,0,7798
Peenya,2023,Grievous Injury,Vehicle to Vehicle,Others,13.006049,77.497921,0,7799
Peenya,2023,Damage Only,Vehicle to Vehicle,Not Applicable,13.037841,77.522254,0,7800
Peenya,2023,Grievous Injury,Vehicle to Vehicle,Not Applicable,13.030958,77.512633,0,7801
Peenya,2023,Grievous Injury,Hit pedestrian,Residential Street,12.985316,77.489904,0,7802
Peenya,2023,Grievous Injury,Vehicle to Vehicle,NH,13.045427,77.514669,0,7803
Peenya,2023,Fatal,Vehicle to Vehicle,NH,13.0504526,77.4927517,1,7804
Peenya,2023,Simple Injury,Vehicle to Vehicle,Others,13.03592,77.513094,0,7805
Peenya,2023,Simple Injury,Vehicle to Vehicle,NH,13.045692,77.506385,0,7806
Peenya,2023,Grievous Injury,Vehicle to Vehicle,NH,13.042301,77.514585,0,7807
Peenya,2023,Grievous Injury,Hit pedestrian,Others,13.034974,77.52373,0,7808
Peenya,2023,Simple Injury,Vehicle to Vehicle,NH,13.044668,77.509103,0,7809
Peenya,2023,Not Applicable,Vehicle to Vehicle,NH,13.042314,77.5146,0,7810
Peenya,2023,Grievous Injury,Vehicle to Vehicle,Service Road,13.049158,77.496575,0,7811
Peenya,2023,Grievous Injury,Vehicle to Vehicle,NH,13.04474,77.50915,0,7812
Peenya,2023,Grievous Injury,Vehicle to Vehicle,Two way,13.022404,77.509474,0,7813
Peenya,2023,Simple Injury,Vehicle to Vehicle,NH,13.047167,77.501462,0,7814
Peenya,2023,Fatal,Vehicle to Vehicle,Others,13.052491,77.50792,1,7815
Peenya,2023,Fatal,Vehicle to Vehicle,NH,13.043295,77.511473,1,7816
Peenya,2023,Fatal,Hit pedestrian,Others,13.056789,77.501523,1,7817
Peenya,2023,Simple Injury,Vehicle to Vehicle,NH,13.037973,77.521931,0,7818
Peenya,2023,Fatal,Not Applicable,Others,13.04389,77.510283,1,7819
Peenya,2023,Grievous Injury,Vehicle to Vehicle,Others,13.048553,77.518398,0,7820
Pulikeshinagar,2017,Fatal,Hit and Run,City or Town Road,12.99355,77.61132,1,7821
Pulikeshinagar,2018,Fatal,Head on,City or Town Road,13.000861,77.612874,1,7822
Pulikeshinagar,2018,Fatal,Hit and Run,City or Town Road,13.0030491,77.6197124,1,7823
Pulikeshinagar,2018,Grievous Injury,Hit and Run,City or Town Road,12.984056,77.614901,0,7824
Pulikeshinagar,2018,Damage Only,Hit parked vehicle,City or Town Road,12.996492,77.609033,0,7825
Pulikeshinagar,2018,Fatal,Hit and Run,City or Town Road,12.985788,77.609132,1,7826
Pulikeshinagar,2018,Grievous Injury,Overturning,City or Town Road,13.000136,77.620296,0,7827
Pulikeshinagar,2019,Fatal,Not Applicable,Residential Street,12.999624,77.615917,1,7828
Pulikeshinagar,2019,Grievous Injury,Hit pedestrian,Residential Street,13.001522,77.621454,0,7829
Pulikeshinagar,2019,Grievous Injury,Vehicle to Vehicle,Others,12.991946,77.601048,0,7830
Pulikeshinagar,2019,Fatal,Hit pedestrian,Residential Street,12.98439,77.61432,1,7831
Pulikeshinagar,2019,Fatal,Not Applicable,Residential Street,12.994926,77.616104,1,7832
Pulikeshinagar,2020,Damage Only,Vehicle to Vehicle,Two way,13.000383,77.617802,0,7833
Pulikeshinagar,2020,Fatal,Not Applicable,Residential Street,13.007289,77.623198,1,7834
Pulikeshinagar,2020,Simple Injury,Vehicle to Vehicle,Two way,13.001049,77.611912,0,7835
Pulikeshinagar,2020,Fatal,Vehicle to Vehicle,Two way,12.998147,77.623208,1,7836
Pulikeshinagar,2020,Grievous Injury,Vehicle to Vehicle,Residential Street,12.99525,77.60831,0,7837
Pulikeshinagar,2020,Fatal,Hit pedestrian,Two way,13.006426,77.620979,1,7838
Pulikeshinagar,2020,Fatal,Hit pedestrian,Two way,12.9987859,77.620971,1,7839
Pulikeshinagar,2021,Fatal,Vehicle to Vehicle,Sub Arterial,13.005948,77.620649,1,7840
Pulikeshinagar,2021,Fatal,Not Applicable,Residential Street,13.000621,77.629394,1,7841
Pulikeshinagar,2021,Fatal,Hit pedestrian,Others,12.987497,77.616532,1,7842
Pulikeshinagar,2021,Fatal,Not Applicable,Two way,12.9918386,77.610502,1,7843
Pulikeshinagar,2021,Grievous Injury,Hit pedestrian,Residential Street,12.983472,77.612674,0,7844
Pulikeshinagar,2021,Fatal,Hit pedestrian,Residential Street,12.994234,77.613362,1,7845
Pulikeshinagar,2022,Grievous Injury,Hit pedestrian,Sub Arterial,12.988464,77.6177224,0,7846
Pulikeshinagar,2022,Grievous Injury,Hit pedestrian,Residential Street,12.9852674,77.6187623,0,7847
Pulikeshinagar,2022,Grievous Injury,Vehicle to Vehicle,Sub Arterial,12.98404,77.61761,0,7848
Pulikeshinagar,2022,Fatal,Hit pedestrian,Sub Arterial,12.990719,77.609327,1,7849
Pulikeshinagar,2022,Fatal,Hit pedestrian,Others,13.002599,77.612107,1,7850
Pulikeshinagar,2023,Fatal,Not Applicable,Arterial,12.996085,77.617518,1,7851
Pulikeshinagar,2023,Grievous Injury,Not Applicable,Sub Arterial,12.989106,77.609855,0,7852
Pulikeshinagar,2023,Grievous Injury,Hit pedestrian,Two way,13.001331,77.629204,0,7853
Pulikeshinagar,2023,Simple Injury,Vehicle to Vehicle,One way,12.993523,77.607382,0,7854
Pulikeshinagar,2023,Grievous Injury,Vehicle to Vehicle,One way,12.987695,77.618145,0,7855
Pulikeshinagar,2023,Grievous Injury,Vehicle to Vehicle,Two way,13.00085,77.611496,0,7856
Pulikeshinagar,2023,Grievous Injury,Hit pedestrian,One way,12.99167,77.607138,0,7857
Pulikeshinagar,2023,Damage Only,Vehicle to Vehicle,Two way,12.993525,77.607391,0,7858
Pulikeshinagar,2023,Grievous Injury,Not Applicable,One way,12.999902,77.610872,0,7859
Pulikeshinagar,2023,Grievous Injury,Vehicle to Vehicle,Arterial,12.990584,77.613912,0,7860
Pulikeshinagar,2023,Grievous Injury,Vehicle to Vehicle,Arterial,13.003822,77.620093,0,7861
Pulikeshinagar,2023,Simple Injury,Vehicle to Vehicle,Two way,13.002819,77.622143,0,7862
R T Nagar,2016,Grievous Injury,Hit and Run,City or Town Road,13.025611,77.585235,0,7863
R T Nagar,2016,Simple Injury,Others,Arterial,13.018994,77.572467,0,7864
R T Nagar,2016,Simple Injury,Others,Expressway,13.027011,77.58575,0,7865
R T Nagar,2016,Simple Injury,Not Applicable,City or Town Road,13.041394,77.58796,0,7866
R T Nagar,2016,Simple Injury,Others,City or Town Road,13.009157,77.594547,0,7867
R T Nagar,2016,Simple Injury,Hit and Run,City or Town Road,13.033178,77.88174,0,7868
R T Nagar,2016,Simple Injury,Hit and Run,City or Town Road,13.035875,77.589097,0,7869
R T Nagar,2016,Fatal,Others,City or Town Road,13.027011,77.58575,1,7870
R T Nagar,2016,Simple Injury,Hit and Run,City or Town Road,13.018994,77.572467,0,7871
R T Nagar,2016,Simple Injury,Not Applicable,Feeder Road,13.024189,77.596961,0,7872
R T Nagar,2016,Simple Injury,Hit and Run,City or Town Road,13.03345,77.575954,0,7873
R T Nagar,2016,Simple Injury,Others,City or Town Road,13.020666,77.592423,0,7874
R T Nagar,2016,Not Applicable,Hit and Run,City or Town Road,13.027011,77.58575,0,7875
R T Nagar,2016,Simple Injury,Others,City or Town Road,13.001338,77.594526,0,7876
R T Nagar,2016,Simple Injury,Not Applicable,City or Town Road,13.033178,77.88174,0,7877
R T Nagar,2016,Simple Injury,Rear end,Arterial,13.025611,77.585235,0,7878
R T Nagar,2016,Simple Injury,Others,City or Town Road,13.039282,77.589462,0,7879
R T Nagar,2016,Simple Injury,Hit and Run,City or Town Road,13.004286,77.604289,0,7880
R T Nagar,2016,Damage Only,Others,City or Town Road,13.037735,77.574152,0,7881
R T Nagar,2016,Simple Injury,Hit and Run,City or Town Road,13.01844,77.598882,0,7882
R T Nagar,2016,Simple Injury,Not Applicable,City or Town Road,13.025611,77.585235,0,7883
R T Nagar,2016,Simple Injury,Others,City or Town Road,13.028391,77.871223,0,7884
R T Nagar,2016,Fatal,Hit and Run,City or Town Road,13.001338,77.594526,1,7885
R T Nagar,2016,Simple Injury,Others,City or Town Road,13.028391,77.871223,0,7886
R T Nagar,2016,Damage Only,Not Applicable,City or Town Road,13.016976,77.583947,0,7887
R T Nagar,2016,Simple Injury,Others,City or Town Road,13.039282,77.589462,0,7888
R T Nagar,2016,Fatal,Hit and Run,City or Town Road,13.020666,77.592423,1,7889
R T Nagar,2016,Fatal,Others,City or Town Road,13.028642,77.586136,1,7890
R T Nagar,2016,Simple Injury,Others,City or Town Road,13.025611,77.585235,0,7891
R T Nagar,2016,Simple Injury,Others,City or Town Road,13.024889,77.592884,0,7892
R T Nagar,2016,Grievous Injury,Head on,Sub Arterial,13.031872,77.576866,0,7893
R T Nagar,2016,Damage Only,Hit and Run,City or Town Road,13.039282,77.589462,0,7894
R T Nagar,2016,Simple Injury,Head on,City or Town Road,13.02387,77.576866,0,7895
R T Nagar,2016,Damage Only,Others,Arterial,13.002028,77.598817,0,7896
R T Nagar,2016,Fatal,Hit and Run,City or Town Road,13.016245,77.59149,1,7897
R T Nagar,2016,Damage Only,Others,City or Town Road,13.006147,77.592959,0,7898
R T Nagar,2016,Simple Injury,Others,City or Town Road,13.013443,77.593646,0,7899
R T Nagar,2016,Simple Injury,Others,City or Town Road,13.016976,77.583947,0,7900
R T Nagar,2016,Damage Only,Hit and Run,City or Town Road,13.001338,77.594526,0,7901
R T Nagar,2016,Simple Injury,Side swipe,Arterial,13.039282,77.589462,0,7902
R T Nagar,2016,Simple Injury,Not Applicable,City or Town Road,13.019172,77.583969,0,7903
R T Nagar,2016,Simple Injury,Hit and Run,City or Town Road,13.035875,77.589097,0,7904
R T Nagar,2016,Damage Only,Others,City or Town Road,13.028642,77.586136,0,7905
R T Nagar,2016,Damage Only,Others,City or Town Road,13.028642,77.586136,0,7906
R T Nagar,2016,Simple Injury,Hit and Run,City or Town Road,13.006147,77.592959,0,7907
R T Nagar,2016,Simple Injury,Not Applicable,Expressway,13.041394,77.58796,0,7908
R T Nagar,2016,Damage Only,Others,City or Town Road,13.025611,77.585235,0,7909
R T Nagar,2016,Simple Injury,Others,City or Town Road,13.016976,77.583947,0,7910
R T Nagar,2016,Simple Injury,Hit and Run,City or Town Road,13.020666,77.59149,0,7911
R T Nagar,2016,Simple Injury,Hit and Run,City or Town Road,13.041394,77.58796,0,7912
R T Nagar,2016,Simple Injury,Hit and Run,City or Town Road,13.009157,77.594547,0,7913
R T Nagar,2016,Simple Injury,Hit and Run,Feeder Road,13.022057,77.603817,0,7914
R T Nagar,2016,Simple Injury,Others,City or Town Road,13.025611,77.585235,0,7915
R T Nagar,2016,Damage Only,Hit and Run,City or Town Road,13.022924,77.600834,0,7916
R T Nagar,2016,Simple Injury,Others,City or Town Road,13.03345,77.575954,0,7917
R T Nagar,2016,Simple Injury,Hit and Run,City or Town Road,13.024889,77.592884,0,7918
R T Nagar,2016,Damage Only,Hit and Run,City or Town Road,13.016245,77.59149,0,7919
R T Nagar,2016,Simple Injury,Side impact or Right angle,Arterial,13.016976,77.583947,0,7920
R T Nagar,2016,Simple Injury,Hit and Run,City or Town Road,13.001338,77.594526,0,7921
R T Nagar,2016,Fatal,Hit and Run,City or Town Road,13.006147,77.592959,1,7922
R T Nagar,2016,Damage Only,Others,City or Town Road,13.031872,77.576866,0,7923
R T Nagar,2016,Damage Only,Others,City or Town Road,13.001338,77.594547,0,7924
R T Nagar,2016,Damage Only,Others,City or Town Road,13.020666,77.592423,0,7925
R T Nagar,2016,Simple Injury,Others,City or Town Road,13.041394,77.58796,0,7926
R T Nagar,2016,Simple Injury,Others,City or Town Road,13.006147,77.592959,0,7927
R T Nagar,2016,Simple Injury,Others,Arterial,13.01844,77.598882,0,7928
R T Nagar,2016,Simple Injury,Others,City or Town Road,13.033178,77.88174,0,7929
R T Nagar,2016,Fatal,Hit and Run,City or Town Road,13.025611,77.585235,1,7930
R T Nagar,2016,Fatal,Hit and Run,City or Town Road,13.025611,77.585235,1,7931
R T Nagar,2016,Simple Injury,Not Applicable,City or Town Road,13.024189,77.596961,0,7932
R T Nagar,2016,Simple Injury,Hit and Run,City or Town Road,13.022809,77.584505,0,7933
R T Nagar,2016,Simple Injury,Others,City or Town Road,13.040411,77.579452,0,7934
R T Nagar,2016,Simple Injury,Hit and Run,City or Town Road,13.011865,77.593571,0,7935
R T Nagar,2016,Damage Only,Others,Arterial,13.039282,77.589462,0,7936
R T Nagar,2016,Simple Injury,Others,City or Town Road,13.024189,77.600834,0,7937
R T Nagar,2016,Grievous Injury,Others,City or Town Road,13.039282,77.58549962,0,7938
R T Nagar,2016,Damage Only,Others,City or Town Road,13.006147,77.592959,0,7939
R T Nagar,2016,Simple Injury,Others,City or Town Road,13.033178,77.88174,0,7940
R T Nagar,2016,Simple Injury,Others,City or Town Road,13.040411,77.579452,0,7941
R T Nagar,2016,Simple Injury,Hit and Run,City or Town Road,13.0009157,77.594547,0,7942
R T Nagar,2016,Damage Only,Hit and Run,Expressway,12.999017,77.600105,0,7943
R T Nagar,2016,Damage Only,Hit and Run,City or Town Road,13.033178,77.88174,0,7944
R T Nagar,2016,Simple Injury,Not Applicable,City or Town Road,12.998097,77.606499,0,7945
R T Nagar,2016,Simple Injury,Others,City or Town Road,13.006147,77.592959,0,7946
R T Nagar,2016,Simple Injury,Others,City or Town Road,13.028391,77.871223,0,7947
R T Nagar,2016,Damage Only,Hit and Run,Expressway,12.995756,77.601714,0,7948
R T Nagar,2017,Grievous Injury,Others,City or Town Road,13.024889,77.592884,0,7949
R T Nagar,2017,Damage Only,Hit and Run,City or Town Road,13.024889,77.592884,0,7950
R T Nagar,2017,Damage Only,Not Applicable,City or Town Road,13.039282,77.589462,0,7951
R T Nagar,2017,Simple Injury,Hit and Run,City or Town Road,13.027011,77.585235,0,7952
R T Nagar,2017,Simple Injury,Hit and Run,City or Town Road,13.024888,77.592884,0,7953
R T Nagar,2017,Simple Injury,Others,City or Town Road,13.026834,77.579741,0,7954
R T Nagar,2017,Grievous Injury,Hit and Run,City or Town Road,13.025611,77.585235,0,7955
R T Nagar,2017,Simple Injury,Hit and Run,City or Town Road,13.020666,77.592423,0,7956
R T Nagar,2017,Simple Injury,Others,City or Town Road,13.019172,77.583969,0,7957
R T Nagar,2017,Simple Injury,Others,City or Town Road,13.025611,77.58575,0,7958
R T Nagar,2017,Simple Injury,Others,City or Town Road,13.033178,77.88174,0,7959
R T Nagar,2017,Grievous Injury,Hit and Run,City or Town Road,13.016976,77.583947,0,7960
R T Nagar,2017,Grievous Injury,Hit and Run,City or Town Road,13.011865,77.593571,0,7961
R T Nagar,2017,Grievous Injury,Hit and Run,City or Town Road,13.041394,77.58796,0,7962
R T Nagar,2017,Simple Injury,Not Applicable,City or Town Road,13.039282,77.589462,0,7963
R T Nagar,2017,Simple Injury,Others,City or Town Road,13.011854,77.595577,0,7964
R T Nagar,2017,Simple Injury,Hit and Run,City or Town Road,13.004558,77.599976,0,7965
R T Nagar,2017,Fatal,Others,City or Town Road,13.036805,77.566019,1,7966
R T Nagar,2017,Damage Only,Others,City or Town Road,13.039282,77.589462,0,7967
R T Nagar,2017,Grievous Injury,Hit and Run,City or Town Road,13.009868,77.590653,0,7968
R T Nagar,2017,Simple Injury,Others,City or Town Road,13.006147,77.592959,0,7969
R T Nagar,2017,Simple Injury,Others,City or Town Road,13.024858,77.587563,0,7970
R T Nagar,2017,Simple Injury,Others,City or Town Road,13.03783,77.568326,0,7971
R T Nagar,2017,Simple Injury,Others,City or Town Road,13.040798,77.568326,0,7972
R T Nagar,2017,Grievous Injury,Hit and Run,City or Town Road,13.001338,77.594526,0,7973
R T Nagar,2017,Grievous Injury,Others,City or Town Road,13.020666,77.592423,0,7974
R T Nagar,2017,Grievous Injury,Others,City or Town Road,12.999017,77.600105,0,7975
R T Nagar,2017,Damage Only,Hit and Run,City or Town Road,13.020666,77.592423,0,7976
R T Nagar,2017,Damage Only,Hit and Run,City or Town Road,13.019172,77.583947,0,7977
R T Nagar,2017,Damage Only,Others,City or Town Road,13.025611,77.585235,0,7978
R T Nagar,2017,Simple Injury,Others,City or Town Road,13.042481,77.573251,0,7979
R T Nagar,2017,Fatal,Hit and Run,City or Town Road,13.006147,77.600105,1,7980
R T Nagar,2017,Damage Only,Others,City or Town Road,13.002028,77.598817,0,7981
R T Nagar,2017,Grievous Injury,Others,City or Town Road,13.042481,77.580889,0,7982
R T Nagar,2017,Grievous Injury,Others,City or Town Road,13.028642,77.58575,0,7983
R T Nagar,2017,Simple Injury,Hit and Run,City or Town Road,13.011844,77.598882,0,7984
R T Nagar,2017,Simple Injury,Others,City or Town Road,13.025611,77.585235,0,7985
R T Nagar,2017,Simple Injury,Not Applicable,City or Town Road,13.009868,77.590653,0,7986
R T Nagar,2017,Grievous Injury,Others,City or Town Road,13.025611,77.58575,0,7987
R T Nagar,2017,Grievous Injury,Hit and Run,City or Town Road,13.042481,77.573266,0,7988
R T Nagar,2017,Simple Injury,Others,City or Town Road,13.039282,77.589927,0,7989
R T Nagar,2017,Damage Only,Others,City or Town Road,13.022924,77.60239,0,7990
